Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-09-25T05:04:11.169Z","Included","auto","No","10762","0","2289408","3302","2303472","0.61"
"2025-09-25T05:00:14.507Z","Errored, Not Charged","auto","No","49404","0","4185088","4477","4238969","1.13"
"2025-09-25T04:56:53.598Z","Included","auto","No","42176","92950","430336","21661","587123","0.41"
"2025-09-25T04:56:01.244Z","Included","auto","No","46450","0","980480","1484","1028414","0.31"
"2025-09-25T04:55:16.786Z","Included","auto","No","372","0","89174","318","89864","0.02"
"2025-09-25T04:54:27.653Z","Included","auto","No","82124","0","793754","1218","877096","0.31"
"2025-09-25T04:52:47.701Z","Included","auto","No","28746","1263","986368","1560","1017937","0.29"
"2025-09-25T04:52:28.693Z","Included","auto","No","3016","0","162048","1141","166205","0.05"
"2025-09-25T04:52:04.427Z","Errored, Not Charged","auto","No","3628","0","319232","430","323290","0.09"
"2025-09-25T04:51:13.201Z","Errored, Not Charged","auto","No","5252","0","526592","1286","533130","0.15"
"2025-09-25T04:51:04.500Z","Errored, Not Charged","auto","No","2100","0","217088","260","219448","0.06"
"2025-09-25T04:51:00.955Z","Errored, Not Charged","auto","No","3097","0","68864","85","72046","0.02"
"2025-09-25T04:47:56.602Z","Errored, Not Charged","auto","No","68146","83780","1027584","22213","1201723","0.58"
"2025-09-25T04:47:18.203Z","Included","auto","No","3814","0","318720","1367","323901","0.09"
"2025-09-25T04:38:15.756Z","Included","auto","No","16160","0","69132","424","85716","0.04"
"2025-09-25T04:31:51.491Z","Included","auto","No","16199","0","3004288","5167","3025654","0.80"
"2025-09-25T04:31:36.998Z","Errored, Not Charged","auto","No","2882","0","133156","705","136743","0.04"
"2025-09-25T04:30:59.996Z","Included","auto","No","2815","0","196463","963","200241","0.06"
"2025-09-25T04:30:33.978Z","Errored, Not Charged","auto","No","2201","0","252402","1164","255767","0.07"
"2025-09-25T04:30:16.031Z","Included","auto","No","593","0","123430","466","124489","0.03"
"2025-09-25T04:29:51.042Z","Included","auto","No","981","0","182975","340","184296","0.05"
"2025-09-25T04:29:12.554Z","Included","auto","No","1022","0","179573","516","181111","0.05"
"2025-09-25T04:28:27.497Z","Included","auto","No","10251","0","168002","469","178722","0.06"
"2025-09-25T04:27:57.328Z","Included","auto","No","93","0","58854","96","59043","0.02"
"2025-09-25T04:27:38.367Z","Errored, Not Charged","auto","No","1747","0","346162","577","348486","0.09"
"2025-09-25T04:26:51.661Z","Errored, Not Charged","auto","No","8439","0","649699","1061","659199","0.18"
"2025-09-25T04:25:23.552Z","Errored, Not Charged","auto","No","23567","96058","145048","18078","282751","0.29"
"2025-09-25T04:24:42.885Z","Included","auto","No","112383","0","7062","769","120214","0.15"
"2025-09-25T04:21:54.984Z","Included","auto","No","1523","0","104448","107","106078","0.03"
"2025-09-25T04:03:27.134Z","Included","auto","No","2303","0","103424","111","105838","0.03"
"2025-09-25T04:03:02.936Z","Errored, Not Charged","auto","No","2170","0","615936","823","618929","0.16"
"2025-09-25T03:54:42.622Z","Included","auto","No","3058","0","705792","819","709669","0.19"
"2025-09-25T03:54:19.898Z","Errored, Not Charged","auto","No","10959","0","220672","1223","232854","0.08"
"2025-09-25T03:52:41.662Z","Included","auto","No","46601","0","3177728","5767","3230096","0.89"
"2025-09-25T03:52:37.330Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-25T03:50:30.486Z","Included","auto","No","37083","0","422656","1233","460972","0.16"
"2025-09-25T03:49:24.526Z","Included","auto","No","109702","0","2051072","5466","2166240","0.68"
"2025-09-25T02:51:04.916Z","Included","auto","No","31472","96199","738816","18585","885072","0.46"
"2025-09-25T02:41:30.963Z","Included","auto","No","9934","0","677120","2331","689385","0.20"
"2025-09-25T02:39:56.683Z","Included","auto","No","20084","0","775424","926","796434","0.22"
"2025-09-25T02:39:17.316Z","Included","auto","No","639","0","91136","135","91910","0.02"
"2025-09-25T02:38:53.436Z","Included","auto","No","10123","0","81152","413","91688","0.04"
"2025-09-25T02:01:39.267Z","Included","auto","No","392","0","80896","81","81369","0.02"
"2025-09-25T02:01:19.384Z","Included","auto","No","188","0","80896","101","81185","0.02"
"2025-09-25T01:53:37.689Z","Included","auto","No","79205","0","525824","625","605654","0.23"
"2025-09-25T01:52:02.533Z","Errored, Not Charged","auto","No","616","0","78592","99","79307","0.02"
"2025-09-25T01:50:04.836Z","Included","auto","No","173","0","78592","112","78877","0.02"
"2025-09-25T01:40:21.920Z","Included","auto","No","4868","0","148480","106","153454","0.04"
"2025-09-25T01:37:59.681Z","Included","auto","No","14049","0","1324288","2298","1340635","0.36"
"2025-09-25T01:37:49.805Z","Included","auto","No","1256","0","61440","406","63102","0.02"
"2025-09-25T01:37:35.712Z","Errored, Not Charged","auto","No","1419","0","182272","814","184505","0.05"
"2025-09-25T01:36:24.385Z","Included","auto","No","20863","0","595200","2007","618070","0.19"
"2025-09-25T01:31:14.686Z","Included","auto","No","7003","0","392780","266","400049","0.11"
"2025-09-25T01:28:29.092Z","Included","auto","No","7390","0","765717","4903","778010","0.23"
"2025-09-25T01:28:05.358Z","Errored, Not Charged","auto","No","939","0","91062","1112","93113","0.03"
"2025-09-25T01:24:39.472Z","Included","auto","No","2457","3414","357422","2588","365881","0.11"
"2025-09-25T01:23:59.544Z","Included","auto","No","2822","0","348080","1789","352691","0.10"
"2025-09-25T01:23:15.228Z","Errored, Not Charged","auto","No","6022","0","79905","333","86260","0.03"
"2025-09-25T01:21:59.713Z","Errored, Not Charged","auto","No","153447","0","689116","1361","843924","0.37"
"2025-09-25T00:59:04.769Z","Included","auto","No","18416","101374","359168","14468","493426","0.33"
"2025-09-25T00:57:47.145Z","Included","auto","No","113921","0","6912","427","121260","0.15"
"2025-09-25T00:09:34.305Z","Included","auto","No","36271","0","2011489","3269","2051029","0.57"
"2025-09-25T00:08:49.649Z","Errored, Not Charged","auto","No","98977","0","32662","143","131782","0.13"
"2025-09-25T00:06:35.648Z","Included","auto","No","7671","0","90880","98","98649","0.03"
"2025-09-24T23:44:29.298Z","Included","auto","No","8819","0","1505024","2432","1516275","0.40"
"2025-09-24T23:44:05.509Z","Errored, Not Charged","auto","No","3083","0","713216","757","717056","0.19"
"2025-09-24T23:28:49.274Z","Included","auto","No","83031","0","1192192","1567","1276790","0.41"
"2025-09-24T23:25:50.855Z","Included","auto","No","97797","0","230953","381","329131","0.18"
"2025-09-24T22:03:05.604Z","Included","auto","No","152881","45885","3459072","16198","3674036","1.21"
"2025-09-24T22:01:15.433Z","Included","auto","No","58532","0","3520237","3722","3582491","0.98"
"2025-09-24T22:01:00.141Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-24T21:57:19.745Z","Included","auto","No","73414","0","1987840","2730","2063984","0.61"
"2025-09-24T21:43:28.902Z","Included","auto","No","61371","0","5491712","9539","5562622","1.51"
"2025-09-24T21:40:46.449Z","Included","auto","No","24310","0","2007040","1958","2033308","0.54"
"2025-09-24T21:34:53.257Z","Errored, Not Charged","auto","No","147164","0","1750528","4144","1901836","0.65"
"2025-09-24T21:32:35.624Z","Included","auto","No","190168","0","1532545","2503","1725216","0.64"
"2025-09-24T21:31:50.818Z","Included","auto","No","52399","102467","474112","11569","640547","0.38"
"2025-09-24T21:31:40.059Z","Included","auto","No","0","0","0","0","0","0.00"
"2025-09-24T21:27:40.171Z","Errored, Not Charged","auto","No","65950","0","1508608","5199","1579757","0.49"
"2025-09-24T21:15:21.410Z","Errored, Not Charged","auto","No","71885","82520","7161600","22454","7338459","2.12"
"2025-09-24T21:14:51.996Z","Included","auto","No","0","0","0","0","0","0.00"
"2025-09-24T21:14:46.386Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-24T21:13:49.261Z","Errored, Not Charged","auto","No","5994","0","654336","1101","661431","0.18"
"2025-09-24T21:05:34.175Z","Included","auto","No","37689","95517","2068577","7934","2209717","0.73"
"2025-09-24T21:05:04.738Z","Included","auto","No","1135","0","339289","472","340896","0.09"
"2025-09-24T21:04:13.833Z","Included","auto","No","1275","0","671414","598","673287","0.17"
"2025-09-24T21:03:50.481Z","Errored, Not Charged","auto","No","922","0","331640","369","332931","0.09"
"2025-09-24T21:02:50.193Z","Included","auto","No","2275","0","1089015","1049","1092339","0.28"
"2025-09-24T21:02:49.834Z","Aborted, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-24T21:00:58.011Z","Included","auto","No","83177","0","546048","847","630072","0.25"
"2025-09-24T20:59:46.307Z","Errored, Not Charged","auto","No","100620","0","923061","999","1024680","0.36"
"2025-09-24T20:40:49.508Z","Included","auto","No","93392","0","107396","95","200883","0.14"
"2025-09-24T20:40:00.865Z","Included","auto","No","2495","0","584704","1264","588463","0.16"
"2025-09-24T20:39:29.759Z","Included","auto","No","109912","0","123136","232","233280","0.17"
"2025-09-24T18:54:51.943Z","Included","auto","No","94451","0","1151488","2485","1248424","0.42"
"2025-09-24T18:54:04.526Z","Included","auto","No","605","0","102400","355","103360","0.03"
"2025-09-24T18:53:41.902Z","Included","auto","No","3176","0","303616","756","307548","0.08"
"2025-09-24T18:30:28.100Z","Included","auto","No","6955","0","1263616","1984","1272555","0.34"
"2025-09-24T18:18:40.372Z","Included","auto","No","69621","0","814848","1592","886061","0.30"
"2025-09-24T18:09:05.708Z","Included","auto","No","8876","0","737024","1336","747236","0.20"
"2025-09-24T18:07:09.284Z","Included","auto","No","6935","0","436224","4937","448096","0.15"
"2025-09-24T18:06:48.190Z","Errored, Not Charged","auto","No","671","0","84736","1288","86695","0.03"
"2025-09-24T18:04:07.394Z","Included","auto","No","10920","0","1756928","2989","1770837","0.47"
"2025-09-24T18:01:02.478Z","Included","auto","No","11095","0","1070336","3113","1084544","0.30"
"2025-09-24T18:00:07.238Z","Included","auto","No","10088","0","749056","2296","761440","0.21"
"2025-09-24T17:59:42.320Z","Included","auto","No","7553","0","51456","969","59978","0.03"
"2025-09-24T17:58:25.800Z","Included","auto","No","6667","0","515840","751","523258","0.14"
"2025-09-24T17:58:06.305Z","Errored, Not Charged","auto","No","3193","0","310272","691","314156","0.09"
"2025-09-24T17:55:29.776Z","Errored, Not Charged","auto","No","30071","91328","857856","13277","992532","0.45"
"2025-09-24T17:47:54.069Z","Errored, Not Charged","auto","No","115919","0","1148416","1796","1266131","0.44"
"2025-09-24T17:39:09.134Z","Included","auto","No","7728","0","2068224","1810","2077762","0.54"
"2025-09-24T17:31:52.528Z","Included","auto","No","1429","0","346112","235","347776","0.09"
"2025-09-24T17:27:18.206Z","Included","auto","No","6389","0","108800","327","115516","0.04"
"2025-09-24T17:26:49.758Z","Errored, Not Charged","auto","No","3974","0","104960","2761","111695","0.05"
"2025-09-24T17:23:44.939Z","Included","auto","No","49937","0","1838336","4757","1893030","0.55"
"2025-09-24T17:18:13.795Z","Included","auto","No","88706","0","678656","668","768030","0.28"
"2025-09-24T17:14:30.718Z","Included","auto","No","15333","0","1917440","2614","1935387","0.51"
"2025-09-24T17:14:30.471Z","Included","auto","No","9590","0","950272","1814","961676","0.26"
"2025-09-24T17:13:23.457Z","Errored, Not Charged","auto","No","33647","0","269312","5265","308224","0.14"
"2025-09-24T17:11:15.134Z","Included","auto","No","4628","0","514816","2316","521760","0.15"
"2025-09-24T17:09:34.513Z","Included","auto","No","9426","0","238848","2548","250822","0.09"
"2025-09-24T17:04:59.534Z","Included","auto","No","31505","628","374272","12555","418960","0.21"
"2025-09-24T17:00:39.195Z","Included","auto","No","73255","0","2679296","4781","2757332","0.79"
"2025-09-24T16:59:38.200Z","Included","auto","No","92982","0","303330","1539","397851","0.20"
"2025-09-24T16:51:14.747Z","Included","auto","No","69297","329941","6912","20802","426952","0.63"
"2025-09-24T16:50:03.542Z","Included","auto","No","5378","0","668412","1279","675069","0.18"
"2025-09-24T16:47:38.425Z","Included","auto","No","9622","0","1295654","1557","1306833","0.35"
"2025-09-24T16:46:48.710Z","Included","auto","No","45449","0","561611","1195","608255","0.20"
"2025-09-24T16:40:32.460Z","Included","auto","No","21455","0","788840","959","811254","0.23"
"2025-09-24T16:34:27.212Z","Included","auto","No","9067","0","1052544","1815","1063426","0.29"
"2025-09-24T16:30:18.297Z","Errored, Not Charged","auto","No","64698","0","1565343","4165","1634206","0.50"
"2025-09-24T16:29:50.234Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-24T16:25:50.058Z","Errored, Not Charged","auto","No","40581","0","1972928","4202","2017711","0.57"
"2025-09-24T16:24:20.774Z","Errored, Not Charged","auto","No","1490","0","338164","488","340142","0.09"
"2025-09-24T16:24:09.998Z","Errored, Not Charged","auto","No","40550","0","92545","306","133401","0.08"
"2025-09-24T16:20:39.045Z","Included","auto","No","2554","0","320512","1510","324576","0.09"
"2025-09-24T16:19:28.326Z","Included","auto","No","569","0","105728","575","106872","0.03"
"2025-09-24T16:18:25.793Z","Included","auto","No","14846","0","1291520","1609","1307975","0.35"
"2025-09-24T16:17:07.953Z","Included","auto","No","22746","0","141824","592","165162","0.07"
"2025-09-24T16:15:43.846Z","Included","auto","No","26079","0","391168","1069","418316","0.14"
"2025-09-24T16:15:03.153Z","Included","auto","No","2106","0","43520","790","46416","0.02"
"2025-09-24T16:05:08.790Z","Included","auto","No","20443","104227","807168","16570","948408","0.46"
"2025-09-24T16:04:09.687Z","Included","auto","No","419","0","119552","359","120330","0.03"
"2025-09-24T16:02:19.078Z","Included","auto","No","976","0","237824","478","239278","0.06"
"2025-09-24T16:01:52.462Z","Included","auto","No","284","0","118528","308","119120","0.03"
"2025-09-24T16:01:49.860Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-24T16:00:54.920Z","Included","auto","No","9097","0","921344","1483","931924","0.25"
"2025-09-24T15:59:58.573Z","Errored, Not Charged","auto","No","30568","0","1044224","2439","1077231","0.31"
"2025-09-24T15:55:25.606Z","Included","auto","No","20807","0","1204736","1450","1226993","0.34"
"2025-09-24T15:55:12.185Z","Errored, Not Charged","auto","No","33760","0","129024","181","162965","0.08"
"2025-09-24T15:39:19.658Z","Errored, Not Charged","auto","No","97796","0","1527296","2324","1627416","0.52"
"2025-09-24T15:31:56.228Z","Errored, Not Charged","auto","No","70093","0","301056","395","371544","0.17"
"2025-09-24T15:31:12.075Z","Included","auto","No","7896","0","270592","1078","279566","0.08"
"2025-09-24T15:29:04.753Z","Included","auto","No","65251","0","2151424","2999","2219674","0.64"
"2025-09-24T15:28:06.238Z","Errored, Not Charged","auto","No","63555","0","1017600","1343","1082498","0.34"
"2025-09-24T15:20:12.760Z","Included","auto","No","73728","107649","1983232","21457","2186066","0.85"
"2025-09-24T14:22:18.539Z","Included","auto","No","0","3248","428928","1468","433644","0.12"
"2025-09-24T14:21:56.752Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-24T14:20:19.139Z","Included","auto","No","0","77149","6400","71","83620","0.10"
"2025-09-24T13:59:57.308Z","Included","auto","No","0","8893","655872","1880","666645","0.19"
"2025-09-24T13:59:15.320Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-24T13:58:43.830Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-24T13:57:03.165Z","Included","auto","No","0","334","53248","893","54475","0.02"
"2025-09-24T13:56:48.152Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-24T13:56:02.018Z","Included","auto","No","0","46579","6400","534","53513","0.06"
"2025-09-24T07:52:48.537Z","Included","auto","No","37716","0","891136","3394","932246","0.29"
"2025-09-24T07:52:30.170Z","Included","auto","No","501","0","112896","369","113766","0.03"
"2025-09-24T07:51:58.557Z","Included","auto","No","3051","0","557312","704","561067","0.15"
"2025-09-24T07:51:28.793Z","Included","auto","No","3149","0","654080","845","658074","0.17"
"2025-09-24T07:50:16.001Z","Included","auto","No","18730","0","89088","362","108180","0.05"
"2025-09-24T07:49:42.560Z","Included","auto","No","17790","0","267264","432","285486","0.09"
"2025-09-24T07:49:04.634Z","Errored, Not Charged","auto","No","46719","0","219904","211","266834","0.11"
